"","name","term","estimate","std.error","statistic","p.value"
"1","Chao1","(Intercept)",2310.15173333333,141.509503970551,16.3250641724678,1.50007590286214e-23
"2","Chao1","LegendCD",327.807944086022,198.504190461454,1.6513905491062,0.10397221599401
"3","Shannon","(Intercept)",3.96236666666667,0.0699425242398463,56.6517538469008,3.85178032633934e-53
"4","Shannon","LegendCD",0.359343010752689,0.0981127328094561,3.6625522545638,0.000535770516550611
"5","Simpson","(Intercept)",0.933533333333334,0.00807326288801198,115.632718305202,3.00304312768253e-71
"6","Simpson","LegendCD",0.0296602150537634,0.0113248684293376,2.61903396395557,0.0111906334705768
